date,hour,actual,predicted,naive
2017-05-06,13,25625.0,25942.035,30367.0
2017-05-06,14,25279.0,25828.277,30115.0
2017-05-06,15,25143.0,25573.578,29603.0
2017-05-06,16,25046.0,25717.799,29234.0
2017-05-06,17,25093.0,25905.78,29315.0
2017-05-06,18,25322.0,26104.656,29208.0
2017-05-06,19,25406.0,26037.74,28822.0
2017-05-06,20,25546.0,26201.729,28767.0
2017-05-06,21,26446.0,26675.902,29048.0
2017-05-06,22,26021.0,26116.16,28117.0
2017-05-06,23,24708.0,24677.459,26348.0
2017-05-07,0,23151.0,23027.992,24430.0
2017-05-07,1,21756.0,21511.379,22760.0
2017-05-07,2,20871.0,20486.438,21670.0
2017-05-07,3,20353.0,19725.703,21014.0
2017-05-07,4,20120.0,19401.14,20653.0
2017-05-07,5,20146.0,19385.312,20635.0
2017-05-07,6,20515.0,19872.55,21062.0
2017-05-07,7,20849.0,20860.41,21618.0
2017-05-07,8,21696.0,21969.059,22782.0
2017-05-07,9,22898.0,22954.732,24235.0
2017-05-07,10,23933.0,23755.42,25135.0
2017-05-07,11,24470.0,24544.773,25816.0
2017-05-07,12,24597.0,24981.092,25949.0
2017-05-07,13,24588.0,25378.176,25625.0
2017-05-07,14,24451.0,25647.67,25279.0
2017-05-07,15,24244.0,25784.09,25143.0
2017-05-07,16,24134.0,26272.598,25046.0
2017-05-07,17,24446.0,26719.99,25093.0
2017-05-07,18,25097.0,27132.2,25322.0
2017-05-07,19,25687.0,27281.31,25406.0
2017-05-07,20,26359.0,27649.08,25546.0
2017-05-07,21,27481.0,28162.363,26446.0
2017-05-07,22,26868.0,27376.746,26021.0
2017-05-07,23,25123.0,25646.504,24708.0
2017-05-08,0,23376.0,23228.434,23151.0
2017-05-08,1,22174.0,21801.36,21756.0
2017-05-08,2,21543.0,20860.63,20871.0
2017-05-08,3,21325.0,20310.777,20353.0
2017-05-08,4,21400.0,20202.535,20120.0
2017-05-08,5,22108.0,20610.527,20146.0
2017-05-08,6,24179.0,22151.447,20515.0
2017-05-08,7,26996.0,24444.855,20849.0
2017-05-08,8,28496.0,26292.73,21696.0
2017-05-08,9,28450.0,27235.61,22898.0
2017-05-08,10,28121.0,27618.805,23933.0
2017-05-08,11,28003.0,27985.422,24470.0
2017-05-08,12,27908.0,28213.26,24597.0
2017-05-08,13,27782.0,28305.652,24588.0
2017-05-08,14,27666.0,28429.818,24451.0
2017-05-08,15,27446.0,28444.414,24244.0
2017-05-08,16,27508.0,28659.34,24134.0
2017-05-08,17,27582.0,29004.771,24446.0
2017-05-08,18,27827.0,29286.887,25097.0
2017-05-08,19,27974.0,29308.426,25687.0
2017-05-08,20,28337.0,29554.232,26359.0
2017-05-08,21,29388.0,29987.275,27481.0
2017-05-08,22,28562.0,28959.902,26868.0
2017-05-08,23,26350.0,26838.121,25123.0
2017-05-09,0,24382.0,24293.658,23376.0
2017-05-09,1,22939.0,22787.95,22174.0
2017-05-09,2,22192.0,21884.72,21543.0
2017-05-09,3,21958.0,21436.777,21325.0
2017-05-09,4,21997.0,21366.473,21400.0
2017-05-09,5,22766.0,21830.629,22108.0
2017-05-09,6,24710.0,23334.223,24179.0
2017-05-09,7,27453.0,25605.227,26996.0
2017-05-09,8,28894.0,27346.5,28496.0
2017-05-09,9,28568.0,28064.531,28450.0
2017-05-09,10,27993.0,28379.355,28121.0
2017-05-09,11,27758.0,28631.078,28003.0
2017-05-09,12,27495.0,28772.504,27908.0
2017-05-09,13,27304.0,28823.094,27782.0
2017-05-09,14,27199.0,28889.89,27666.0
2017-05-09,15,27107.0,28817.98,27446.0
2017-05-09,16,27070.0,28672.45,27508.0
2017-05-09,17,27481.0,29018.54,27582.0
2017-05-09,18,27819.0,29199.223,27827.0
2017-05-09,19,27903.0,29085.402,27974.0
2017-05-09,20,28090.0,29301.7,28337.0
2017-05-09,21,29119.0,29761.242,29388.0
2017-05-09,22,28319.0,28790.922,28562.0
2017-05-09,23,26012.0,26587.957,26350.0
2017-05-10,0,23909.0,23969.49,24382.0
2017-05-10,1,22494.0,22496.54,22939.0
2017-05-10,2,21674.0,21688.047,22192.0
2017-05-10,3,21313.0,21276.443,21958.0
2017-05-10,4,21317.0,21283.213,21997.0
2017-05-10,5,21917.0,21702.32,22766.0
2017-05-10,6,23847.0,23230.035,24710.0
2017-05-10,7,26515.0,25578.574,27453.0
2017-05-10,8,28171.0,27255.076,28894.0
2017-05-10,9,28248.0,27749.715,28568.0
2017-05-10,10,27865.0,27824.236,27993.0
2017-05-10,11,27624.0,27986.96,27758.0
2017-05-10,12,27520.0,28095.484,27495.0
2017-05-10,13,27637.0,28127.086,27304.0
2017-05-10,14,27902.0,28127.348,27199.0
2017-05-10,15,28163.0,28078.057,27107.0
2017-05-10,16,28138.0,28120.533,27070.0
2017-05-10,17,28349.0,28501.074,27481.0
2017-05-10,18,28408.0,28692.422,27819.0
2017-05-10,19,28228.0,28610.43,27903.0
2017-05-10,20,28333.0,28926.371,28090.0
2017-05-10,21,29303.0,29388.398,29119.0
2017-05-10,22,28389.0,28380.559,28319.0
2017-05-10,23,26155.0,26156.066,26012.0
2017-05-11,0,24047.0,24065.936,23909.0
2017-05-11,1,22409.0,22491.826,22494.0
2017-05-11,2,21530.0,21674.299,21674.0
2017-05-11,3,21115.0,21178.379,21313.0
2017-05-11,4,21048.0,21199.89,21317.0
2017-05-11,5,21571.0,21656.475,21917.0
2017-05-11,6,23230.0,23152.299,23847.0
2017-05-11,7,25905.0,25593.547,26515.0
2017-05-11,8,27739.0,27229.148,28171.0
2017-05-11,9,28275.0,27613.512,28248.0
2017-05-11,10,28529.0,27644.059,27865.0
2017-05-11,11,28807.0,27796.918,27624.0
2017-05-11,12,28926.0,27987.762,27520.0
2017-05-11,13,28748.0,28122.117,27637.0
2017-05-11,14,28668.0,28222.002,27902.0
2017-05-11,15,28521.0,28242.113,28163.0
2017-05-11,16,28460.0,28282.605,28138.0
2017-05-11,17,28555.0,28566.605,28349.0
2017-05-11,18,28581.0,28704.793,28408.0
2017-05-11,19,28468.0,28735.377,28228.0
2017-05-11,20,28662.0,29076.338,28333.0
2017-05-11,21,29445.0,29604.842,29303.0
2017-05-11,22,28463.0,28698.695,28389.0
2017-05-11,23,26338.0,26555.676,26155.0
2017-05-12,0,24345.0,24329.588,24047.0
2017-05-12,1,22755.0,22949.965,22409.0
2017-05-12,2,21898.0,22056.273,21530.0
2017-05-12,3,21469.0,21585.312,21115.0
2017-05-12,4,21395.0,21594.818,21048.0
2017-05-12,5,21933.0,22095.031,21571.0
2017-05-12,6,23597.0,23645.068,23230.0
2017-05-12,7,26128.0,26166.188,25905.0
2017-05-12,8,27716.0,28102.957,27739.0
2017-05-12,9,28025.0,28912.916,28275.0
2017-05-12,10,28179.0,29229.094,28529.0
2017-05-12,11,28305.0,29295.535,28807.0
2017-05-12,12,28231.0,29270.227,28926.0
2017-05-12,13,28045.0,29208.99,28748.0
2017-05-12,14,27886.0,28919.18,28668.0
2017-05-12,15,27593.0,28582.854,28521.0
2017-05-12,16,27399.0,28273.715,28460.0
2017-05-12,17,27438.0,28353.352,28555.0
2017-05-12,18,27603.0,28296.207,28581.0
2017-05-12,19,27474.0,28146.36,28468.0
2017-05-12,20,27552.0,28143.834,28662.0
2017-05-12,21,28147.0,28468.775,29445.0
2017-05-12,22,27410.0,27847.457,28463.0
2017-05-12,23,25768.0,26035.055,26338.0
2017-05-13,0,23942.0,24011.598,24345.0
2017-05-13,1,22376.0,22522.41,22755.0
2017-05-13,2,21487.0,21514.969,21898.0
2017-05-13,3,21002.0,20810.793,21469.0
2017-05-13,4,20858.0,20416.32,21395.0
2017-05-13,5,20964.0,20424.797,21933.0
2017-05-13,6,21561.0,20875.328,23597.0
2017-05-13,7,22364.0,21799.89,26128.0
2017-05-13,8,23765.0,22962.969,27716.0
2017-05-13,9,25436.0,24043.727,28025.0
2017-05-13,10,26665.0,24906.389,28179.0
2017-05-13,11,27280.0,25326.586,28305.0
2017-05-13,12,27315.0,25315.492,28231.0
2017-05-13,13,27031.0,25094.094,28045.0
2017-05-13,14,26554.0,24789.285,27886.0
2017-05-13,15,26104.0,24499.445,27593.0
2017-05-13,16,25869.0,24467.254,27399.0
2017-05-13,17,25942.0,24908.227,27438.0
2017-05-13,18,26018.0,25224.697,27603.0
2017-05-13,19,26140.0,25389.535,27474.0
2017-05-13,20,26354.0,25709.752,27552.0
2017-05-13,21,27036.0,26370.61,28147.0
2017-05-13,22,26647.0,26064.168,27410.0
2017-05-13,23,25346.0,24457.787,25768.0
2017-05-14,0,23748.0,23659.834,23942.0
2017-05-14,1,22311.0,22153.926,22376.0
2017-05-14,2,21393.0,21042.05,21487.0
2017-05-14,3,20888.0,20426.03,21002.0
2017-05-14,4,20675.0,20084.57,20858.0
2017-05-14,5,20735.0,20052.715,20964.0
2017-05-14,6,21059.0,20386.062,21561.0
2017-05-14,7,21369.0,21011.693,22364.0
2017-05-14,8,22205.0,21899.598,23765.0
2017-05-14,9,23121.0,22969.727,25436.0
2017-05-14,10,23633.0,23750.828,26665.0
2017-05-14,11,23804.0,24304.777,27280.0
2017-05-14,12,23562.0,24671.883,27315.0
2017-05-14,13,23370.0,24742.787,27031.0
2017-05-14,14,23368.0,24670.3,26554.0
2017-05-14,15,23708.0,24529.508,26104.0
2017-05-14,16,23591.0,24808.758,25869.0
2017-05-14,17,23975.0,25087.062,25942.0
2017-05-14,18,24485.0,25375.414,26018.0
2017-05-14,19,24859.0,25712.816,26140.0
2017-05-14,20,25425.0,26319.027,26354.0
2017-05-14,21,26610.0,27260.762,27036.0
2017-05-14,22,26231.0,26782.912,26647.0
2017-05-14,23,24713.0,24825.715,25346.0
2017-05-15,0,22742.0,22925.16,23748.0
2017-05-15,1,21298.0,21698.777,22311.0
2017-05-15,2,20534.0,20801.324,21393.0
2017-05-15,3,20210.0,20433.38,20888.0
2017-05-15,4,20187.0,20368.176,20675.0
2017-05-15,5,20876.0,20884.8,20735.0
2017-05-15,6,22751.0,22270.527,21059.0
2017-05-15,7,25254.0,24457.861,21369.0
2017-05-15,8,27119.0,26280.7,22205.0
2017-05-15,9,27442.0,27293.832,23121.0
2017-05-15,10,27425.0,27508.652,23633.0
2017-05-15,11,27532.0,27703.484,23804.0
2017-05-15,12,27499.0,27955.357,23562.0
2017-05-15,13,27482.0,28039.473,23370.0
2017-05-15,14,27627.0,27967.371,23368.0
2017-05-15,15,27646.0,27816.703,23708.0
2017-05-15,16,27730.0,28047.14,23591.0
2017-05-15,17,28159.0,28267.195,23975.0
2017-05-15,18,28619.0,28433.625,24485.0
2017-05-15,19,28698.0,28692.79,24859.0
2017-05-15,20,28709.0,29063.578,25425.0
2017-05-15,21,29413.0,29663.434,26610.0
2017-05-15,22,28625.0,28526.234,26231.0
2017-05-15,23,26243.0,26037.379,24713.0
2017-05-16,0,23904.0,24006.518,22742.0
2017-05-16,1,22180.0,22543.246,21298.0
2017-05-16,2,21161.0,21569.225,20534.0
2017-05-16,3,20654.0,21166.463,20210.0
2017-05-16,4,20540.0,21037.518,20187.0
2017-05-16,5,21115.0,21369.172,20876.0
2017-05-16,6,22731.0,22657.086,22751.0
2017-05-16,7,25322.0,24875.703,25254.0
2017-05-16,8,27108.0,26758.527,27119.0
2017-05-16,9,27602.0,27750.88,27442.0
2017-05-16,10,27943.0,28206.008,27425.0
2017-05-16,11,28262.0,28685.324,27532.0
2017-05-16,12,28525.0,29174.59,27499.0
2017-05-16,13,28845.0,29654.727,27482.0
2017-05-16,14,29362.0,30055.633,27627.0
2017-05-16,15,29791.0,30418.3,27646.0
2017-05-16,16,30362.0,30773.633,27730.0
2017-05-16,17,31156.0,31085.037,28159.0
2017-05-16,18,31522.0,31312.445,28619.0
2017-05-16,19,31436.0,31336.268,28698.0
2017-05-16,20,31221.0,31439.977,28709.0
2017-05-16,21,31529.0,31783.326,29413.0
2017-05-16,22,30667.0,30747.824,28625.0
2017-05-16,23,27948.0,28116.602,26243.0
2017-05-17,0,25306.0,25334.916,23904.0
2017-05-17,1,23263.0,23526.664,22180.0
2017-05-17,2,22061.0,22319.04,21161.0
2017-05-17,3,21380.0,21737.953,20654.0
2017-05-17,4,21127.0,21588.621,20540.0
2017-05-17,5,21519.0,21912.598,21115.0
2017-05-17,6,22935.0,23216.441,22731.0
2017-05-17,7,25514.0,25427.355,25322.0
2017-05-17,8,27806.0,27530.033,27108.0
2017-05-17,9,29012.0,28967.582,27602.0
2017-05-17,10,29988.0,29983.65,27943.0
2017-05-17,11,31399.0,31041.496,28262.0
2017-05-17,12,32885.0,32101.926,28525.0
2017-05-17,13,34527.0,33205.613,28845.0
2017-05-17,14,36223.0,34251.258,29362.0
2017-05-17,15,37845.0,35149.812,29791.0
2017-05-17,16,39454.0,35960.703,30362.0
2017-05-17,17,41007.0,36741.33,31156.0
2017-05-17,18,41949.0,36930.094,31522.0
2017-05-17,19,41631.0,36834.168,31436.0
2017-05-17,20,40823.0,36733.29,31221.0
2017-05-17,21,40735.0,36933.93,31529.0
2017-05-17,22,39373.0,35710.18,30667.0
2017-05-17,23,35927.0,32688.113,27948.0
2017-05-18,0,32637.0,32060.633,25306.0
2017-05-18,1,29893.0,29241.824,23263.0
2017-05-18,2,27991.0,27242.67,22061.0
2017-05-18,3,26829.0,25909.984,21380.0
2017-05-18,4,26020.0,25336.705,21127.0
2017-05-18,5,26122.0,25258.242,21519.0
2017-05-18,6,27372.0,26347.89,22935.0
2017-05-18,7,29864.0,28614.955,25514.0
2017-05-18,8,32658.0,31091.45,27806.0
2017-05-18,9,34568.0,32756.223,29012.0
2017-05-18,10,36364.0,34324.703,29988.0
2017-05-18,11,38397.0,35923.453,31399.0
2017-05-18,12,40329.0,37730.58,32885.0
2017-05-18,13,41921.0,39269.617,34527.0
2017-05-18,14,43485.0,40597.195,36223.0
2017-05-18,15,44763.0,41729.504,37845.0
2017-05-18,16,45915.0,42791.152,39454.0
2017-05-18,17,46848.0,43371.555,41007.0
2017-05-18,18,47029.0,43004.902,41949.0
2017-05-18,19,45927.0,42188.805,41631.0
2017-05-18,20,44621.0,41549.57,40823.0
2017-05-18,21,43423.0,41103.664,40735.0
2017-05-18,22,42225.0,39580.312,39373.0
2017-05-18,23,38511.0,36475.492,35927.0
2017-05-19,0,37105.142857142855,34562.875,32637.0
2017-05-19,1,35699.28571428572,31593.523,29893.0
2017-05-19,2,34293.42857142857,29942.863,27991.0
2017-05-19,3,32887.57142857143,28525.785,26829.0
2017-05-19,4,31481.714285714286,27897.93,26020.0
2017-05-19,5,30075.857142857145,28260.31,26122.0
2017-05-19,6,28670.0,29710.824,27372.0
2017-05-19,7,31260.0,32300.285,29864.0
2017-05-19,8,34314.0,35357.715,32658.0
2017-05-19,9,36607.0,37671.89,34568.0
2017-05-19,10,38711.0,39685.5,36364.0
2017-05-19,11,40689.0,41501.008,38397.0
2017-05-19,12,42384.0,43738.695,40329.0
2017-05-19,13,43778.0,45470.773,41921.0
2017-05-19,14,45266.0,46849.34,43485.0
2017-05-19,15,46243.0,47579.78,44763.0
2017-05-19,16,46948.0,48093.17,45915.0
2017-05-19,17,47199.0,48401.39,46848.0
2017-05-19,18,46621.0,47844.555,47029.0
2017-05-19,19,44872.0,46700.32,45927.0
2017-05-19,20,42490.0,45357.89,44621.0
2017-05-19,21,41203.0,43736.406,43423.0
2017-05-19,22,39212.0,41600.914,42225.0
2017-05-19,23,35797.0,38066.77,38511.0
2017-05-20,0,32175.0,32890.312,37105.142857142855
2017-05-20,1,29018.0,30379.832,35699.28571428572
2017-05-20,2,26853.0,28550.236,34293.42857142857
2017-05-20,3,25232.0,27001.422,32887.57142857143
2017-05-20,4,24158.0,26010.25,31481.714285714286
2017-05-20,5,23645.0,25345.527,30075.857142857145
2017-05-20,6,23598.0,25159.012,28670.0
2017-05-20,7,23753.0,25493.852,31260.0
2017-05-20,8,24748.0,26442.326,34314.0
2017-05-20,9,26100.0,27708.303,36607.0
2017-05-20,10,27065.0,28955.197,38711.0
2017-05-20,11,27418.0,29588.04,40689.0
2017-05-20,12,27339.0,29823.508,42384.0
2017-05-20,13,26962.0,29718.873,43778.0
2017-05-20,14,26596.0,29598.287,45266.0
2017-05-20,15,26322.0,29430.99,46243.0
2017-05-20,16,26068.0,29223.89,46948.0
2017-05-20,17,26068.0,29424.086,47199.0
2017-05-20,18,26125.0,29560.383,46621.0
2017-05-20,19,26076.0,29432.184,44872.0
2017-05-20,20,26080.0,29295.307,42490.0
2017-05-20,21,26749.0,29578.186,41203.0
2017-05-20,22,26387.0,28890.645,39212.0
2017-05-20,23,24951.0,27088.727,35797.0
2017-05-21,0,23201.0,23344.992,32175.0
2017-05-21,1,21592.0,21892.035,29018.0
2017-05-21,2,20532.0,20983.117,26853.0
2017-05-21,3,19900.0,20260.328,25232.0
2017-05-21,4,19542.0,19899.668,24158.0
2017-05-21,5,19485.0,19667.28,23645.0
2017-05-21,6,19585.0,19909.883,23598.0
2017-05-21,7,19821.0,20542.102,23753.0
2017-05-21,8,20828.0,21332.799,24748.0
2017-05-21,9,22098.0,22374.93,26100.0
2017-05-21,10,23071.0,23484.701,27065.0
2017-05-21,11,23527.0,24096.63,27418.0
2017-05-21,12,23907.0,24464.762,27339.0
2017-05-21,13,24102.0,24852.809,26962.0
2017-05-21,14,24125.0,25225.852,26596.0
2017-05-21,15,24219.0,25550.402,26322.0
2017-05-21,16,24519.0,26055.402,26068.0
2017-05-21,17,25074.0,26665.453,26068.0
2017-05-21,18,25763.0,27215.557,26125.0
2017-05-21,19,26149.0,27518.486,26076.0
2017-05-21,20,26555.0,27819.66,26080.0
2017-05-21,21,27404.0,27972.355,26749.0
2017-05-21,22,26691.0,27025.42,26387.0
2017-05-21,23,24853.0,25116.414,24951.0
2017-05-22,0,22940.0,23054.9,23201.0
2017-05-22,1,21586.0,21603.625,21592.0
2017-05-22,2,20813.0,20815.229,20532.0
2017-05-22,3,20415.0,20412.764,19900.0
2017-05-22,4,20361.0,20311.148,19542.0
2017-05-22,5,20941.0,20570.71,19485.0
2017-05-22,6,22676.0,21825.137,19585.0
2017-05-22,7,25296.0,24061.465,19821.0
2017-05-22,8,27515.0,25960.238,20828.0
2017-05-22,9,28544.0,27097.965,22098.0
2017-05-22,10,29187.0,27887.145,23071.0
2017-05-22,11,29687.0,28595.648,23527.0
2017-05-22,12,29943.0,29117.523,23907.0
2017-05-22,13,30026.0,29696.662,24102.0
2017-05-22,14,30030.0,29939.605,24125.0
2017-05-22,15,29882.0,29981.469,24219.0
2017-05-22,16,29747.0,30273.105,24519.0
2017-05-22,17,29919.0,30678.75,25074.0
2017-05-22,18,30145.0,30809.547,25763.0
2017-05-22,19,29880.0,30613.639,26149.0
2017-05-22,20,29756.0,30634.941,26555.0
2017-05-22,21,30088.0,30542.086,27404.0
2017-05-22,22,29181.0,29290.635,26691.0
2017-05-22,23,26781.0,26963.906,24853.0
2017-05-23,0,24626.0,24454.213,22940.0
2017-05-23,1,22884.0,22815.998,21586.0
2017-05-23,2,21836.0,21791.564,20813.0
2017-05-23,3,21346.0,21211.719,20415.0
2017-05-23,4,21136.0,20912.453,20361.0
2017-05-23,5,21596.0,21342.553,20941.0
2017-05-23,6,23162.0,22459.8,22676.0
2017-05-23,7,25569.0,24526.84,25296.0
2017-05-23,8,27597.0,26249.086,27515.0
2017-05-23,9,28442.0,27138.047,28544.0
2017-05-23,10,28839.0,27663.719,29187.0
2017-05-23,11,29211.0,28233.797,29687.0
2017-05-23,12,29311.0,28720.285,29943.0
2017-05-23,13,29459.0,29019.191,30026.0
2017-05-23,14,29569.0,29292.344,30030.0
2017-05-23,15,29381.0,29492.695,29882.0
2017-05-23,16,29292.0,29596.387,29747.0
2017-05-23,17,29327.0,30143.727,29919.0
2017-05-23,18,29405.0,30375.777,30145.0
2017-05-23,19,29181.0,30175.367,29880.0
2017-05-23,20,29268.0,30260.734,29756.0
2017-05-23,21,29836.0,30279.613,30088.0
2017-05-23,22,28918.0,29271.848,29181.0
2017-05-23,23,26533.0,27164.066,26781.0
2017-05-24,0,24356.0,24434.25,24626.0
2017-05-24,1,22563.0,22886.492,22884.0
2017-05-24,2,21651.0,21744.988,21836.0
2017-05-24,3,21113.0,21229.629,21346.0
2017-05-24,4,20965.0,21183.664,21136.0
2017-05-24,5,21456.0,21560.855,21596.0
2017-05-24,6,23084.0,22828.674,23162.0
2017-05-24,7,25563.0,25281.768,25569.0
2017-05-24,8,27563.0,27334.996,27597.0
2017-05-24,9,28310.0,28282.57,28442.0
2017-05-24,10,28685.0,28944.578,28839.0
2017-05-24,11,28943.0,29521.377,29211.0
2017-05-24,12,29026.0,29916.578,29311.0
2017-05-24,13,29259.0,29928.684,29459.0
2017-05-24,14,29522.0,29951.438,29569.0
2017-05-24,15,29606.0,30163.572,29381.0
2017-05-24,16,29628.0,30058.73,29292.0
2017-05-24,17,29804.0,30240.377,29327.0
2017-05-24,18,29739.0,30084.012,29405.0
2017-05-24,19,29343.0,29507.092,29181.0
2017-05-24,20,29271.0,29443.113,29268.0
2017-05-24,21,29888.0,29566.555,29836.0
2017-05-24,22,28934.0,28618.68,28918.0
2017-05-24,23,26617.0,26403.713,26533.0
2017-05-25,0,24373.0,24427.695,24356.0
2017-05-25,1,22625.0,22792.746,22563.0
2017-05-25,2,21677.0,21812.986,21651.0
2017-05-25,3,21161.0,21367.484,21113.0
2017-05-25,4,21071.0,21327.953,20965.0
2017-05-25,5,21498.0,21601.383,21456.0
2017-05-25,6,23069.0,22841.61,23084.0
2017-05-25,7,25763.0,25316.648,25563.0
2017-05-25,8,27869.0,27435.133,27563.0
2017-05-25,9,28856.0,28449.207,28310.0
2017-05-25,10,29392.0,28989.936,28685.0
2017-05-25,11,29766.0,29348.14,28943.0
2017-05-25,12,29767.0,29866.91,29026.0
2017-05-25,13,29680.0,30274.898,29259.0
2017-05-25,14,29704.0,30556.277,29522.0
2017-05-25,15,29479.0,30640.39,29606.0
2017-05-25,16,29535.0,30565.078,29628.0
2017-05-25,17,29887.0,30822.578,29804.0
2017-05-25,18,30178.0,30675.355,29739.0
2017-05-25,19,29909.0,30118.139,29343.0
2017-05-25,20,29589.0,30027.014,29271.0
2017-05-25,21,29775.0,30124.781,29888.0
2017-05-25,22,28761.0,29222.734,28934.0
2017-05-25,23,26627.0,27226.066,26617.0
2017-05-26,0,24488.0,24577.152,24373.0
2017-05-26,1,22822.0,23033.568,22625.0
2017-05-26,2,21764.0,22131.947,21677.0
2017-05-26,3,21245.0,21488.547,21161.0
2017-05-26,4,21027.0,21304.191,21071.0
2017-05-26,5,21482.0,21654.0,21498.0
2017-05-26,6,22877.0,22638.285,23069.0
2017-05-26,7,25180.0,24503.229,25763.0
2017-05-26,8,27168.0,26257.396,27869.0
2017-05-26,9,28157.0,27552.973,28856.0
2017-05-26,10,28735.0,28424.914,29392.0
2017-05-26,11,29350.0,28936.832,29766.0
2017-05-26,12,29639.0,29454.166,29767.0
2017-05-26,13,29751.0,29808.764,29680.0
2017-05-26,14,29940.0,29887.408,29704.0
2017-05-26,15,29938.0,29928.842,29479.0
2017-05-26,16,29904.0,29956.234,29535.0
2017-05-26,17,30026.0,30059.086,29887.0
2017-05-26,18,29946.0,30077.729,30178.0
2017-05-26,19,29364.0,29617.848,29909.0
2017-05-26,20,28879.0,29496.074,29589.0
2017-05-26,21,29062.0,29422.36,29775.0
2017-05-26,22,28600.0,28672.035,28761.0
2017-05-26,23,26763.0,26869.957,26627.0
2017-05-27,0,24624.0,24804.098,24488.0
2017-05-27,1,22786.0,23267.633,22822.0
2017-05-27,2,21475.0,22289.438,21764.0
2017-05-27,3,20797.0,21486.125,21245.0
2017-05-27,4,20422.0,20992.031,21027.0
2017-05-27,5,20388.0,20942.662,21482.0
2017-05-27,6,20459.0,21224.117,22877.0
2017-05-27,7,20911.0,21972.236,25180.0
2017-05-27,8,22169.0,23048.496,27168.0
2017-05-27,9,23745.0,24289.705,28157.0
2017-05-27,10,25022.0,25309.105,28735.0
2017-05-27,11,25969.0,26022.594,29350.0
2017-05-27,12,26525.0,26230.867,29639.0
2017-05-27,13,26764.0,26181.621,29751.0
2017-05-27,14,27017.0,26022.05,29940.0
2017-05-27,15,26883.0,25849.412,29938.0
2017-05-27,16,26763.0,25812.572,29904.0
2017-05-27,17,26752.0,26097.768,30026.0
2017-05-27,18,26887.0,26481.453,29946.0
2017-05-27,19,26869.0,26274.53,29364.0
2017-05-27,20,26768.0,26469.062,28879.0
2017-05-27,21,27297.0,26645.773,29062.0
2017-05-27,22,27178.0,26165.254,28600.0
2017-05-27,23,25824.0,24915.496,26763.0
2017-05-28,0,24047.0,23905.207,24624.0
2017-05-28,1,22298.0,22355.14,22786.0
2017-05-28,2,21164.0,21259.78,21475.0
2017-05-28,3,20448.0,20485.855,20797.0
2017-05-28,4,20050.0,20044.418,20422.0
2017-05-28,5,19950.0,19789.766,20388.0
2017-05-28,6,19851.0,19965.61,20459.0
2017-05-28,7,20054.0,20604.941,20911.0
2017-05-28,8,21141.0,21505.121,22169.0
2017-05-28,9,22675.0,22518.227,23745.0
2017-05-28,10,24063.0,23449.79,25022.0
2017-05-28,11,25115.0,24167.102,25969.0
2017-05-28,12,25958.0,24631.855,26525.0
2017-05-28,13,26536.0,24877.578,26764.0
2017-05-28,14,26579.0,24999.715,27017.0
2017-05-28,15,26622.0,24932.32,26883.0
2017-05-28,16,26774.0,24957.098,26763.0
2017-05-28,17,26864.0,25258.377,26752.0
2017-05-28,18,26857.0,25657.258,26887.0
2017-05-28,19,26628.0,25587.809,26869.0
2017-05-28,20,26534.0,25814.121,26768.0
2017-05-28,21,26900.0,26237.566,27297.0
2017-05-28,22,26356.0,25700.162,27178.0
2017-05-28,23,25121.0,24194.125,25824.0
2017-05-29,0,23337.0,23351.5,24047.0
2017-05-29,1,21804.0,21948.29,22298.0
2017-05-29,2,20780.0,21090.504,21164.0
2017-05-29,3,20173.0,20587.727,20448.0
2017-05-29,4,19925.0,20333.484,20050.0
2017-05-29,5,19937.0,20491.432,19950.0
2017-05-29,6,20342.0,21485.625,19851.0
2017-05-29,7,20723.0,23213.23,20054.0
2017-05-29,8,21631.0,24825.2,21141.0
2017-05-29,9,23196.0,25877.713,22675.0
2017-05-29,10,24764.0,26489.504,24063.0
2017-05-29,11,25875.0,27077.291,25115.0
2017-05-29,12,26474.0,27481.877,25958.0
2017-05-29,13,26742.0,27884.426,26536.0
2017-05-29,14,26738.0,28078.023,26579.0
2017-05-29,15,26823.0,28083.025,26622.0
2017-05-29,16,26963.0,28206.941,26774.0
2017-05-29,17,27343.0,28453.605,26864.0
2017-05-29,18,27721.0,28608.348,26857.0
