experiment,context_len,date,hour,actual,predicted,naive
exp1_512h,512,2018-06-15,6,24066.0,25527.78,26065.0
exp1_512h,512,2018-06-15,7,26262.0,27269.709,28298.0
exp1_512h,512,2018-06-15,8,28615.0,29358.053,30549.0
exp1_512h,512,2018-06-15,9,30000.0,30674.324,31815.0
exp1_512h,512,2018-06-15,10,31055.0,31675.87,32878.0
exp1_512h,512,2018-06-15,11,31934.0,32668.664,33807.0
exp1_512h,512,2018-06-15,12,32653.0,33519.68,34592.0
exp1_512h,512,2018-06-15,13,33384.0,34236.754,35323.0
exp1_512h,512,2018-06-15,14,34263.0,34862.5,36252.0
exp1_512h,512,2018-06-15,15,35149.0,35530.75,37261.0
exp1_512h,512,2018-06-15,16,35991.0,36143.676,38577.0
exp1_512h,512,2018-06-15,17,36720.0,36558.496,39727.0
exp1_512h,512,2018-06-15,18,36893.0,36780.754,40321.0
exp1_512h,512,2018-06-15,19,36184.0,36160.324,39785.0
exp1_512h,512,2018-06-15,20,34851.0,35432.46,38413.0
exp1_512h,512,2018-06-15,21,33428.0,34654.484,36816.0
exp1_512h,512,2018-06-15,22,32484.0,33445.688,35667.0
exp1_512h,512,2018-06-15,23,30107.0,31304.457,32587.0
exp1_512h,512,2018-06-16,0,27410.0,27674.871,29297.0
exp1_512h,512,2018-06-16,1,25130.0,25580.37,26626.0
exp1_512h,512,2018-06-16,2,23552.0,24009.45,24850.0
exp1_512h,512,2018-06-16,3,22474.0,23113.402,23698.0
exp1_512h,512,2018-06-16,4,21867.0,22501.012,23090.0
exp1_512h,512,2018-06-16,5,21644.0,22425.82,23161.0
exp1_512h,512,2018-06-16,6,21637.0,23010.684,24066.0
exp1_512h,512,2018-06-16,7,22303.0,24225.36,26262.0
exp1_512h,512,2018-06-16,8,23936.0,25922.508,28615.0
exp1_512h,512,2018-06-16,9,26015.0,27520.473,30000.0
exp1_512h,512,2018-06-16,10,27797.0,28933.525,31055.0
exp1_512h,512,2018-06-16,11,29400.0,30108.195,31934.0
exp1_512h,512,2018-06-16,12,30621.0,30975.836,32653.0
exp1_512h,512,2018-06-16,13,31671.0,31892.805,33384.0
exp1_512h,512,2018-06-16,14,32672.0,32454.945,34263.0
exp1_512h,512,2018-06-16,15,33903.0,33064.062,35149.0
exp1_512h,512,2018-06-16,16,35235.0,33499.082,35991.0
exp1_512h,512,2018-06-16,17,36529.0,33616.992,36720.0
exp1_512h,512,2018-06-16,18,37329.0,33582.89,36893.0
exp1_512h,512,2018-06-16,19,37028.0,33050.45,36184.0
exp1_512h,512,2018-06-16,20,35759.0,32281.602,34851.0
exp1_512h,512,2018-06-16,21,34660.0,31844.166,33428.0
exp1_512h,512,2018-06-16,22,33859.0,31086.047,32484.0
exp1_512h,512,2018-06-16,23,31658.0,29229.344,30107.0
exp1_512h,512,2018-06-17,0,29142.0,29063.68,27410.0
exp1_512h,512,2018-06-17,1,26785.0,26826.758,25130.0
exp1_512h,512,2018-06-17,2,24999.0,25110.496,23552.0
exp1_512h,512,2018-06-17,3,23850.0,24025.498,22474.0
exp1_512h,512,2018-06-17,4,23038.0,23289.844,21867.0
exp1_512h,512,2018-06-17,5,22671.0,22892.775,21644.0
exp1_512h,512,2018-06-17,6,22387.0,22869.625,21637.0
exp1_512h,512,2018-06-17,7,22796.0,23628.145,22303.0
exp1_512h,512,2018-06-17,8,24422.0,24903.662,23936.0
exp1_512h,512,2018-06-17,9,26916.0,26244.963,26015.0
exp1_512h,512,2018-06-17,10,29490.0,27549.473,27797.0
exp1_512h,512,2018-06-17,11,31990.0,28715.58,29400.0
exp1_512h,512,2018-06-17,12,34369.0,29459.877,30621.0
exp1_512h,512,2018-06-17,13,36307.0,29987.807,31671.0
exp1_512h,512,2018-06-17,14,37957.0,30313.795,32672.0
exp1_512h,512,2018-06-17,15,39481.0,30616.387,33903.0
exp1_512h,512,2018-06-17,16,41028.0,31155.14,35235.0
exp1_512h,512,2018-06-17,17,42269.0,31584.25,36529.0
exp1_512h,512,2018-06-17,18,42875.0,32030.164,37329.0
exp1_512h,512,2018-06-17,19,42521.0,32094.738,37028.0
exp1_512h,512,2018-06-17,20,41433.0,31700.865,35759.0
exp1_512h,512,2018-06-17,21,40364.0,31623.814,34660.0
exp1_512h,512,2018-06-17,22,39411.0,30866.338,33859.0
exp1_512h,512,2018-06-17,23,36619.0,28886.137,31658.0
exp1_512h,512,2018-06-18,0,33325.0,33520.223,29142.0
exp1_512h,512,2018-06-18,1,30588.0,31059.658,26785.0
exp1_512h,512,2018-06-18,2,28702.0,29280.824,24999.0
exp1_512h,512,2018-06-18,3,27467.0,28047.812,23850.0
exp1_512h,512,2018-06-18,4,26762.0,27028.328,23038.0
exp1_512h,512,2018-06-18,5,26992.0,26912.254,22671.0
exp1_512h,512,2018-06-18,6,28252.0,27646.846,22387.0
exp1_512h,512,2018-06-18,7,30635.0,29310.56,22796.0
exp1_512h,512,2018-06-18,8,33723.0,31362.527,24422.0
exp1_512h,512,2018-06-18,9,36543.0,33040.67,26916.0
exp1_512h,512,2018-06-18,10,39402.0,34529.594,29490.0
exp1_512h,512,2018-06-18,11,42429.0,36100.336,31990.0
exp1_512h,512,2018-06-18,12,45148.0,37161.227,34369.0
exp1_512h,512,2018-06-18,13,47386.0,38033.81,36307.0
exp1_512h,512,2018-06-18,14,49433.0,39005.1,37957.0
exp1_512h,512,2018-06-18,15,50819.0,40086.57,39481.0
exp1_512h,512,2018-06-18,16,51818.0,40953.758,41028.0
exp1_512h,512,2018-06-18,17,52558.0,41644.844,42269.0
exp1_512h,512,2018-06-18,18,52213.0,41890.133,42875.0
exp1_512h,512,2018-06-18,19,51597.0,41540.258,42521.0
exp1_512h,512,2018-06-18,20,50107.0,40760.406,41433.0
exp1_512h,512,2018-06-18,21,48437.0,39705.92,40364.0
exp1_512h,512,2018-06-18,22,46151.0,37976.97,39411.0
exp1_512h,512,2018-06-18,23,42504.0,34977.48,36619.0
exp1_512h,512,2018-06-19,0,38855.0,38334.39,33325.0
exp1_512h,512,2018-06-19,1,35932.0,34879.113,30588.0
exp1_512h,512,2018-06-19,2,33983.0,32322.213,28702.0
exp1_512h,512,2018-06-19,3,32655.0,30468.58,27467.0
exp1_512h,512,2018-06-19,4,31866.0,29438.355,26762.0
exp1_512h,512,2018-06-19,5,31868.0,29141.21,26992.0
exp1_512h,512,2018-06-19,6,33043.0,30042.773,28252.0
exp1_512h,512,2018-06-19,7,35290.0,31874.299,30635.0
exp1_512h,512,2018-06-19,8,37708.0,33751.207,33723.0
exp1_512h,512,2018-06-19,9,39714.0,35333.64,36543.0
exp1_512h,512,2018-06-19,10,41662.0,36693.766,39402.0
exp1_512h,512,2018-06-19,11,43493.0,37851.08,42429.0
exp1_512h,512,2018-06-19,12,44735.0,38709.35,45148.0
exp1_512h,512,2018-06-19,13,45569.0,39625.13,47386.0
exp1_512h,512,2018-06-19,14,46157.0,40373.793,49433.0
exp1_512h,512,2018-06-19,15,46638.0,41212.086,50819.0
exp1_512h,512,2018-06-19,16,46827.0,42000.508,51818.0
exp1_512h,512,2018-06-19,17,46891.0,42729.68,52558.0
exp1_512h,512,2018-06-19,18,47159.0,42692.742,52213.0
exp1_512h,512,2018-06-19,19,46257.0,41879.81,51597.0
exp1_512h,512,2018-06-19,20,44675.0,40744.08,50107.0
exp1_512h,512,2018-06-19,21,42553.0,39364.438,48437.0
exp1_512h,512,2018-06-19,22,40801.0,37465.883,46151.0
exp1_512h,512,2018-06-19,23,37203.0,34266.71,42504.0
exp1_512h,512,2018-06-20,0,33557.0,33240.906,38855.0
exp1_512h,512,2018-06-20,1,30413.0,30104.023,35932.0
exp1_512h,512,2018-06-20,2,28443.0,27982.918,33983.0
exp1_512h,512,2018-06-20,3,27105.0,26648.445,32655.0
exp1_512h,512,2018-06-20,4,26352.0,25913.828,31866.0
exp1_512h,512,2018-06-20,5,26337.0,25849.043,31868.0
exp1_512h,512,2018-06-20,6,27368.0,27090.969,33043.0
exp1_512h,512,2018-06-20,7,29491.0,29023.459,35290.0
exp1_512h,512,2018-06-20,8,31880.0,31399.543,37708.0
exp1_512h,512,2018-06-20,9,33609.0,33100.66,39714.0
exp1_512h,512,2018-06-20,10,35253.0,34570.195,41662.0
exp1_512h,512,2018-06-20,11,37019.0,35818.605,43493.0
exp1_512h,512,2018-06-20,12,38858.0,36772.42,44735.0
exp1_512h,512,2018-06-20,13,40101.0,37693.344,45569.0
exp1_512h,512,2018-06-20,14,41600.0,38644.812,46157.0
exp1_512h,512,2018-06-20,15,42585.0,39515.258,46638.0
exp1_512h,512,2018-06-20,16,43138.0,40381.965,46827.0
exp1_512h,512,2018-06-20,17,43429.0,41105.56,46891.0
exp1_512h,512,2018-06-20,18,43098.0,41444.586,47159.0
exp1_512h,512,2018-06-20,19,41990.0,40794.85,46257.0
exp1_512h,512,2018-06-20,20,40967.0,39830.984,44675.0
exp1_512h,512,2018-06-20,21,40311.0,38732.055,42553.0
exp1_512h,512,2018-06-20,22,38886.0,37048.742,40801.0
exp1_512h,512,2018-06-20,23,36080.0,34026.39,37203.0
exp1_512h,512,2018-06-21,0,33077.0,32775.406,33557.0
exp1_512h,512,2018-06-21,1,30413.0,30070.209,30413.0
exp1_512h,512,2018-06-21,2,28629.0,28206.46,28443.0
exp1_512h,512,2018-06-21,3,27522.0,27041.475,27105.0
exp1_512h,512,2018-06-21,4,26867.0,26438.059,26352.0
exp1_512h,512,2018-06-21,5,27044.0,26390.984,26337.0
exp1_512h,512,2018-06-21,6,28364.0,27338.273,27368.0
exp1_512h,512,2018-06-21,7,30481.0,29218.646,29491.0
exp1_512h,512,2018-06-21,8,32710.0,31295.387,31880.0
exp1_512h,512,2018-06-21,9,34011.0,32820.89,33609.0
exp1_512h,512,2018-06-21,10,35179.0,34197.164,35253.0
exp1_512h,512,2018-06-21,11,36351.0,35395.117,37019.0
exp1_512h,512,2018-06-21,12,37229.0,36456.66,38858.0
exp1_512h,512,2018-06-21,13,38167.0,37443.695,40101.0
exp1_512h,512,2018-06-21,14,39433.0,38369.445,41600.0
exp1_512h,512,2018-06-21,15,40603.0,39321.957,42585.0
exp1_512h,512,2018-06-21,16,41603.0,39961.734,43138.0
exp1_512h,512,2018-06-21,17,42601.0,40488.168,43429.0
exp1_512h,512,2018-06-21,18,43006.0,40553.82,43098.0
exp1_512h,512,2018-06-21,19,42317.0,39950.39,41990.0
exp1_512h,512,2018-06-21,20,40734.0,38919.85,40967.0
exp1_512h,512,2018-06-21,21,39399.0,37812.22,40311.0
exp1_512h,512,2018-06-21,22,38261.0,36206.6,38886.0
exp1_512h,512,2018-06-21,23,35435.0,33350.96,36080.0
exp1_512h,512,2018-06-22,0,32318.0,32217.918,33077.0
exp1_512h,512,2018-06-22,1,29654.0,29367.09,30413.0
exp1_512h,512,2018-06-22,2,27867.0,27304.594,28629.0
exp1_512h,512,2018-06-22,3,26814.0,26279.943,27522.0
exp1_512h,512,2018-06-22,4,26194.0,25488.766,26867.0
exp1_512h,512,2018-06-22,5,26283.0,25434.963,27044.0
exp1_512h,512,2018-06-22,6,27362.0,26240.71,28364.0
exp1_512h,512,2018-06-22,7,29217.0,27979.355,30481.0
exp1_512h,512,2018-06-22,8,31115.0,29909.832,32710.0
exp1_512h,512,2018-06-22,9,32570.0,31317.684,34011.0
exp1_512h,512,2018-06-22,10,33505.0,32429.39,35179.0
exp1_512h,512,2018-06-22,11,34164.0,33551.957,36351.0
exp1_512h,512,2018-06-22,12,34504.0,34533.72,37229.0
exp1_512h,512,2018-06-22,13,34576.0,34995.387,38167.0
exp1_512h,512,2018-06-22,14,34629.0,35769.273,39433.0
exp1_512h,512,2018-06-22,15,34389.0,36841.91,40603.0
exp1_512h,512,2018-06-22,16,34157.0,37468.06,41603.0
exp1_512h,512,2018-06-22,17,33883.0,37958.63,42601.0
exp1_512h,512,2018-06-22,18,33332.0,38363.39,43006.0
exp1_512h,512,2018-06-22,19,32390.0,37980.1,42317.0
exp1_512h,512,2018-06-22,20,31606.0,36762.04,40734.0
exp1_512h,512,2018-06-22,21,31422.0,35429.297,39399.0
exp1_512h,512,2018-06-22,22,30877.0,34063.31,38261.0
exp1_512h,512,2018-06-22,23,29196.0,31812.74,35435.0
exp1_512h,512,2018-06-23,0,27095.0,26886.137,32318.0
exp1_512h,512,2018-06-23,1,25255.0,25044.457,29654.0
exp1_512h,512,2018-06-23,2,23962.0,23497.156,27867.0
exp1_512h,512,2018-06-23,3,23201.0,22690.523,26814.0
exp1_512h,512,2018-06-23,4,22744.0,22129.988,26194.0
exp1_512h,512,2018-06-23,5,22669.0,21998.402,26283.0
exp1_512h,512,2018-06-23,6,23010.0,22476.793,27362.0
exp1_512h,512,2018-06-23,7,23516.0,23617.557,29217.0
exp1_512h,512,2018-06-23,8,24734.0,25276.309,31115.0
exp1_512h,512,2018-06-23,9,26414.0,26637.793,32570.0
exp1_512h,512,2018-06-23,10,27871.0,28244.39,33505.0
exp1_512h,512,2018-06-23,11,29050.0,29547.883,34164.0
exp1_512h,512,2018-06-23,12,29538.0,30424.133,34504.0
exp1_512h,512,2018-06-23,13,29804.0,31138.902,34576.0
exp1_512h,512,2018-06-23,14,29808.0,32038.734,34629.0
exp1_512h,512,2018-06-23,15,29867.0,33129.28,34389.0
exp1_512h,512,2018-06-23,16,30096.0,34085.383,34157.0
exp1_512h,512,2018-06-23,17,30626.0,34674.047,33883.0
exp1_512h,512,2018-06-23,18,31193.0,35054.85,33332.0
exp1_512h,512,2018-06-23,19,31295.0,34780.523,32390.0
exp1_512h,512,2018-06-23,20,31139.0,34080.727,31606.0
exp1_512h,512,2018-06-23,21,31071.0,33575.54,31422.0
exp1_512h,512,2018-06-23,22,30967.0,32963.766,30877.0
exp1_512h,512,2018-06-23,23,29512.0,31227.795,29196.0
exp1_512h,512,2018-06-24,0,27624.0,27391.473,27095.0
exp1_512h,512,2018-06-24,1,25828.0,25707.656,25255.0
exp1_512h,512,2018-06-24,2,24526.0,24388.309,23962.0
exp1_512h,512,2018-06-24,3,23650.0,23571.05,23201.0
exp1_512h,512,2018-06-24,4,23100.0,22960.295,22744.0
exp1_512h,512,2018-06-24,5,22912.0,22800.088,22669.0
exp1_512h,512,2018-06-24,6,22901.0,23390.855,23010.0
exp1_512h,512,2018-06-24,7,23245.0,24573.736,23516.0
exp1_512h,512,2018-06-24,8,24669.0,26529.686,24734.0
exp1_512h,512,2018-06-24,9,27002.0,28228.898,26414.0
exp1_512h,512,2018-06-24,10,29511.0,30099.375,27871.0
exp1_512h,512,2018-06-24,11,31952.0,32030.197,29050.0
exp1_512h,512,2018-06-24,12,34300.0,33474.043,29538.0
exp1_512h,512,2018-06-24,13,36150.0,34550.98,29804.0
exp1_512h,512,2018-06-24,14,37741.0,35349.7,29808.0
exp1_512h,512,2018-06-24,15,38805.0,36051.258,29867.0
exp1_512h,512,2018-06-24,16,39699.0,36670.258,30096.0
exp1_512h,512,2018-06-24,17,40315.0,36999.54,30626.0
exp1_512h,512,2018-06-24,18,40790.0,37195.715,31193.0
exp1_512h,512,2018-06-24,19,40563.0,36708.73,31295.0
exp1_512h,512,2018-06-24,20,39342.0,35980.96,31139.0
exp1_512h,512,2018-06-24,21,37945.0,35394.36,31071.0
exp1_512h,512,2018-06-24,22,36671.0,34428.79,30967.0
exp1_512h,512,2018-06-24,23,34024.0,32238.031,29512.0
exp1_512h,512,2018-06-25,0,31067.0,30912.156,27624.0
exp1_512h,512,2018-06-25,1,28482.0,28486.844,25828.0
exp1_512h,512,2018-06-25,2,26738.0,26890.389,24526.0
exp1_512h,512,2018-06-25,3,25605.0,26061.883,23650.0
exp1_512h,512,2018-06-25,4,25080.0,25419.812,23100.0
exp1_512h,512,2018-06-25,5,25333.0,25644.17,22912.0
exp1_512h,512,2018-06-25,6,26324.0,26609.805,22901.0
exp1_512h,512,2018-06-25,7,28487.0,28303.902,23245.0
exp1_512h,512,2018-06-25,8,31010.0,30537.541,24669.0
exp1_512h,512,2018-06-25,9,32692.0,32350.785,27002.0
exp1_512h,512,2018-06-25,10,33998.0,33902.406,29511.0
exp1_512h,512,2018-06-25,11,35215.0,35510.234,31952.0
exp1_512h,512,2018-06-25,12,36232.0,36805.484,34300.0
exp1_512h,512,2018-06-25,13,37067.0,37823.17,36150.0
exp1_512h,512,2018-06-25,14,38224.0,38719.39,37741.0
exp1_512h,512,2018-06-25,15,39105.0,39537.082,38805.0
exp1_512h,512,2018-06-25,16,39935.0,40330.586,39699.0
exp1_512h,512,2018-06-25,17,40581.0,40977.797,40315.0
exp1_512h,512,2018-06-25,18,40808.0,41394.453,40790.0
exp1_512h,512,2018-06-25,19,39879.0,40965.145,40563.0
exp1_512h,512,2018-06-25,20,38091.0,40013.613,39342.0
exp1_512h,512,2018-06-25,21,36548.0,39084.38,37945.0
exp1_512h,512,2018-06-25,22,35309.0,37565.26,36671.0
exp1_512h,512,2018-06-25,23,32289.0,34873.492,34024.0
exp1_512h,512,2018-06-26,0,29038.0,29351.475,31067.0
exp1_512h,512,2018-06-26,1,26408.0,26884.467,28482.0
exp1_512h,512,2018-06-26,2,24753.0,25231.777,26738.0
exp1_512h,512,2018-06-26,3,23722.0,24435.32,25605.0
exp1_512h,512,2018-06-26,4,23140.0,23856.752,25080.0
exp1_512h,512,2018-06-26,5,23392.0,24080.283,25333.0
exp1_512h,512,2018-06-26,6,24281.0,25184.352,26324.0
exp1_512h,512,2018-06-26,7,26312.0,27019.99,28487.0
exp1_512h,512,2018-06-26,8,28432.0,29121.262,31010.0
exp1_512h,512,2018-06-26,9,29985.0,31152.148,32692.0
exp1_512h,512,2018-06-26,10,31325.0,32772.92,33998.0
exp1_512h,512,2018-06-26,11,32775.0,34277.336,35215.0
exp1_512h,512,2018-06-26,12,34190.0,35741.977,36232.0
exp1_512h,512,2018-06-26,13,35362.0,36908.883,37067.0
exp1_512h,512,2018-06-26,14,36336.0,37803.5,38224.0
exp1_512h,512,2018-06-26,15,37159.0,38718.92,39105.0
exp1_512h,512,2018-06-26,16,38437.0,39451.43,39935.0
exp1_512h,512,2018-06-26,17,39206.0,39833.383,40581.0
exp1_512h,512,2018-06-26,18,39441.0,40185.273,40808.0
exp1_512h,512,2018-06-26,19,38707.0,39740.562,39879.0
exp1_512h,512,2018-06-26,20,37249.0,38690.867,38091.0
exp1_512h,512,2018-06-26,21,35923.0,37536.33,36548.0
exp1_512h,512,2018-06-26,22,34961.0,36060.383,35309.0
exp1_512h,512,2018-06-26,23,32196.0,33483.59,32289.0
exp1_512h,512,2018-06-27,0,29261.0,29365.94,29038.0
exp1_512h,512,2018-06-27,1,26915.0,26956.918,26408.0
exp1_512h,512,2018-06-27,2,25363.0,25239.031,24753.0
exp1_512h,512,2018-06-27,3,24404.0,24194.842,23722.0
exp1_512h,512,2018-06-27,4,23944.0,23671.23,23140.0
exp1_512h,512,2018-06-27,5,24295.0,23917.504,23392.0
exp1_512h,512,2018-06-27,6,25506.0,24988.473,24281.0
exp1_512h,512,2018-06-27,7,27710.0,26890.129,26312.0
exp1_512h,512,2018-06-27,8,29883.0,29134.473,28432.0
exp1_512h,512,2018-06-27,9,31304.0,30913.832,29985.0
exp1_512h,512,2018-06-27,10,32494.0,32588.562,31325.0
exp1_512h,512,2018-06-27,11,33678.0,34055.266,32775.0
exp1_512h,512,2018-06-27,12,34402.0,35393.36,34190.0
exp1_512h,512,2018-06-27,13,34677.0,36510.86,35362.0
exp1_512h,512,2018-06-27,14,34817.0,37552.03,36336.0
exp1_512h,512,2018-06-27,15,35005.0,38570.145,37159.0
exp1_512h,512,2018-06-27,16,35032.0,39571.15,38437.0
exp1_512h,512,2018-06-27,17,35293.0,40433.89,39206.0
exp1_512h,512,2018-06-27,18,35508.0,40727.844,39441.0
exp1_512h,512,2018-06-27,19,35357.0,40331.1,38707.0
exp1_512h,512,2018-06-27,20,34994.0,39418.0,37249.0
exp1_512h,512,2018-06-27,21,34919.0,38409.664,35923.0
exp1_512h,512,2018-06-27,22,34490.0,37092.105,34961.0
exp1_512h,512,2018-06-27,23,32423.0,34402.63,32196.0
exp1_512h,512,2018-06-28,0,30185.0,29827.438,29261.0
exp1_512h,512,2018-06-28,1,28188.0,27515.51,26915.0
exp1_512h,512,2018-06-28,2,26927.0,25924.945,25363.0
exp1_512h,512,2018-06-28,3,26191.0,24890.41,24404.0
exp1_512h,512,2018-06-28,4,25940.0,24394.773,23944.0
exp1_512h,512,2018-06-28,5,26259.0,24583.445,24295.0
exp1_512h,512,2018-06-28,6,27734.0,25602.34,25506.0
exp1_512h,512,2018-06-28,7,30063.0,27463.54,27710.0
exp1_512h,512,2018-06-28,8,32727.0,29737.684,29883.0
exp1_512h,512,2018-06-28,9,34786.0,31460.887,31304.0
exp1_512h,512,2018-06-28,10,36755.0,33270.867,32494.0
exp1_512h,512,2018-06-28,11,38665.0,34837.32,33678.0
exp1_512h,512,2018-06-28,12,40433.0,36084.0,34402.0
exp1_512h,512,2018-06-28,13,41936.0,37336.184,34677.0
exp1_512h,512,2018-06-28,14,43441.0,38478.375,34817.0
exp1_512h,512,2018-06-28,15,44429.0,39551.395,35005.0
exp1_512h,512,2018-06-28,16,45139.0,40806.207,35032.0
exp1_512h,512,2018-06-28,17,45811.0,41626.152,35293.0
exp1_512h,512,2018-06-28,18,46350.0,41877.754,35508.0
exp1_512h,512,2018-06-28,19,46021.0,41281.953,35357.0
exp1_512h,512,2018-06-28,20,44678.0,40026.766,34994.0
exp1_512h,512,2018-06-28,21,42901.0,38866.41,34919.0
exp1_512h,512,2018-06-28,22,41619.0,37441.453,34490.0
exp1_512h,512,2018-06-28,23,38478.0,34941.766,32423.0
exp1_512h,512,2018-06-29,0,34956.0,35066.824,30185.0
exp1_512h,512,2018-06-29,1,31942.0,32074.344,28188.0
exp1_512h,512,2018-06-29,2,29691.0,29930.48,26927.0
exp1_512h,512,2018-06-29,3,28338.0,28463.104,26191.0
exp1_512h,512,2018-06-29,4,27376.0,27568.174,25940.0
exp1_512h,512,2018-06-29,5,27318.0,27584.1,26259.0
exp1_512h,512,2018-06-29,6,28185.0,28270.512,27734.0
exp1_512h,512,2018-06-29,7,30251.0,30032.648,30063.0
exp1_512h,512,2018-06-29,8,33322.0,32334.344,32727.0
exp1_512h,512,2018-06-29,9,36101.0,34186.64,34786.0
exp1_512h,512,2018-06-29,10,38540.0,35871.22,36755.0
exp1_512h,512,2018-06-29,11,40893.0,37384.297,38665.0
exp1_512h,512,2018-06-29,12,42865.0,38715.742,40433.0
exp1_512h,512,2018-06-29,13,44489.0,39873.6,41936.0
exp1_512h,512,2018-06-29,14,45791.0,40942.574,43441.0
exp1_512h,512,2018-06-29,15,46826.0,41698.566,44429.0
exp1_512h,512,2018-06-29,16,47825.0,42407.516,45139.0
exp1_512h,512,2018-06-29,17,48752.0,42772.883,45811.0
exp1_512h,512,2018-06-29,18,49105.0,42660.188,46350.0
exp1_512h,512,2018-06-29,19,48321.0,41790.473,46021.0
exp1_512h,512,2018-06-29,20,46534.0,40463.133,44678.0
exp1_512h,512,2018-06-29,21,44158.0,39332.414,42901.0
exp1_512h,512,2018-06-29,22,42343.0,37958.86,41619.0
exp1_512h,512,2018-06-29,23,39099.0,35550.93,38478.0
exp1_512h,512,2018-06-30,0,35639.0,35436.473,34956.0
exp1_512h,512,2018-06-30,1,32443.0,32330.664,31942.0
exp1_512h,512,2018-06-30,2,30093.0,29938.639,29691.0
exp1_512h,512,2018-06-30,3,28392.0,28325.363,28338.0
exp1_512h,512,2018-06-30,4,27226.0,27088.098,27376.0
exp1_512h,512,2018-06-30,5,26624.0,26389.148,27318.0
exp1_512h,512,2018-06-30,6,26411.0,26437.326,28185.0
exp1_512h,512,2018-06-30,7,27026.0,27081.432,30251.0
exp1_512h,512,2018-06-30,8,29393.0,28567.59,33322.0
exp1_512h,512,2018-06-30,9,32697.0,30444.344,36101.0
exp1_512h,512,2018-06-30,10,36256.0,32158.469,38540.0
exp1_512h,512,2018-06-30,11,39459.0,33898.902,40893.0
exp1_512h,512,2018-06-30,12,41902.0,35128.824,42865.0
exp1_512h,512,2018-06-30,13,43803.0,35986.477,44489.0
exp1_512h,512,2018-06-30,14,45293.0,36655.047,45791.0
exp1_512h,512,2018-06-30,15,46465.0,37182.492,46826.0
exp1_512h,512,2018-06-30,16,47711.0,37757.754,47825.0
exp1_512h,512,2018-06-30,17,48790.0,38121.97,48752.0
exp1_512h,512,2018-06-30,18,49341.0,38310.992,49105.0
exp1_512h,512,2018-06-30,19,49031.0,37694.977,48321.0
exp1_512h,512,2018-06-30,20,47522.0,36799.957,46534.0
exp1_512h,512,2018-06-30,21,45558.0,35912.492,44158.0
exp1_512h,512,2018-06-30,22,43940.0,34421.49,42343.0
exp1_512h,512,2018-06-30,23,40958.0,32126.617,39099.0
exp1_512h,512,2018-07-01,0,37751.0,37432.46,35639.0
exp1_512h,512,2018-07-01,1,34716.0,34494.973,32443.0
exp1_512h,512,2018-07-01,2,32345.0,32204.617,30093.0
exp1_512h,512,2018-07-01,3,30546.0,30663.625,28392.0
exp1_512h,512,2018-07-01,4,29300.0,29376.89,27226.0
exp1_512h,512,2018-07-01,5,28511.0,28803.375,26624.0
exp1_512h,512,2018-07-01,6,27992.0,29037.559,26411.0
exp1_512h,512,2018-07-01,7,28211.0,30000.246,27026.0
exp1_512h,512,2018-07-01,8,30337.0,31931.598,29393.0
exp1_512h,512,2018-07-01,9,33759.0,34107.16,32697.0
exp1_512h,512,2018-07-01,10,37516.0,36172.18,36256.0
exp1_512h,512,2018-07-01,11,41130.0,38536.746,39459.0
exp1_512h,512,2018-07-01,12,44099.0,40536.156,41902.0
exp1_512h,512,2018-07-01,13,46378.0,42049.84,43803.0
exp1_512h,512,2018-07-01,14,48208.0,43414.12,45293.0
exp1_512h,512,2018-07-01,15,49429.0,44456.023,46465.0
exp1_512h,512,2018-07-01,16,50466.0,45553.59,47711.0
exp1_512h,512,2018-07-01,17,51358.0,46268.574,48790.0
exp1_512h,512,2018-07-01,18,51803.0,46544.547,49341.0
exp1_512h,512,2018-07-01,19,51437.0,45905.453,49031.0
exp1_512h,512,2018-07-01,20,50120.0,44771.016,47522.0
exp1_512h,512,2018-07-01,21,48316.0,43246.55,45558.0
exp1_512h,512,2018-07-01,22,46807.0,41607.883,43940.0
exp1_512h,512,2018-07-01,23,43501.0,38596.977,40958.0
exp1_512h,512,2018-07-02,0,39909.0,39815.87,37751.0
exp1_512h,512,2018-07-02,1,36627.0,36671.008,34716.0
exp1_512h,512,2018-07-02,2,34288.0,34271.87,32345.0
exp1_512h,512,2018-07-02,3,32552.0,32683.762,30546.0
exp1_512h,512,2018-07-02,4,31450.0,31589.146,29300.0
exp1_512h,512,2018-07-02,5,31246.0,31533.383,28511.0
exp1_512h,512,2018-07-02,6,32035.0,32413.395,27992.0
exp1_512h,512,2018-07-02,7,34136.0,34043.98,28211.0
exp1_512h,512,2018-07-02,8,37526.0,36581.14,30337.0
exp1_512h,512,2018-07-02,9,40987.0,38854.03,33759.0
exp1_512h,512,2018-07-02,10,44377.0,41334.867,37516.0
exp1_512h,512,2018-07-02,11,47740.0,43597.21,41130.0
exp1_512h,512,2018-07-02,12,50475.0,45764.047,44099.0
exp1_512h,512,2018-07-02,13,52533.0,47688.508,46378.0
exp1_512h,512,2018-07-02,14,54170.0,49298.094,48208.0
exp1_512h,512,2018-07-02,15,55159.0,50681.24,49429.0
exp1_512h,512,2018-07-02,16,55836.0,52031.055,50466.0
exp1_512h,512,2018-07-02,17,56430.0,52880.688,51358.0
exp1_512h,512,2018-07-02,18,56609.0,52934.152,51803.0
exp1_512h,512,2018-07-02,19,56231.0,52382.047,51437.0
